x,y,z,date,designator,x_led,y_led,time_delta
-1012,-424,577,2023-08-27T12:11:49.434000+00:00,U40,-1015,-206,320
-1013,-298,575,2023-08-27T12:11:49.614000+00:00,U40,-1015,-206,180
-1001,-170,570,2023-08-27T12:11:49.794000+00:00,U40,-1015,-206,180
-958,17,567,2023-08-27T12:11:50.074000+00:00,U41,-923,231,280
-923,119,563,2023-08-27T12:11:50.214000+00:00,U41,-923,231,140
-805,389,558,2023-08-27T12:11:50.474000+00:00,U41,-923,231,260
-751,527,557,2023-08-27T12:11:50.734000+00:00,U42,-762,650,260
-662,759,554,2023-08-27T12:11:51.073000+00:00,U42,-762,650,339
-635,827,553,2023-08-27T12:11:51.173000+00:00,U42,-762,650,100
-566,1007,550,2023-08-27T12:11:51.414000+00:00,U43,-591,1078,241
-465,1266,545,2023-08-27T12:11:51.674000+00:00,U43,-591,1078,260
-397,1443,543,2023-08-27T12:11:52.054000+00:00,U44,-423,1497,380
-337,1599,541,2023-08-27T12:11:52.274000+00:00,U44,-423,1497,220
-270,1771,540,2023-08-27T12:11:52.514000+00:00,U45,-254,1915,240
-217,1909,539,2023-08-27T12:11:52.714000+00:00,U45,-254,1915,200
-132,2132,537,2023-08-27T12:11:52.934000+00:00,U46,-86,2329,220
-101,2212,537,2023-08-27T12:11:53.274000+00:00,U46,-86,2329,340
-109,1990,537,2023-08-27T12:11:53.494000+00:00,U45,-254,1915,220
-58,2093,537,2023-08-27T12:11:53.854000+00:00,U46,-86,2329,360
6,2217,537,2023-08-27T12:11:54.174000+00:00,U46,-86,2329,320
64,2316,537,2023-08-27T12:11:54.434000+00:00,U46,-86,2329,260
122,2412,537,2023-08-27T12:11:54.754000+00:00,U46,-86,2329,320
151,2460,537,2023-08-27T12:11:54.914000+00:00,U46,-86,2329,160
193,2531,537,2023-08-27T12:11:55.174000+00:00,U47,83,2744,260
215,2571,537,2023-08-27T12:11:55.334000+00:00,U47,83,2744,160
233,2612,537,2023-08-27T12:11:55.514000+00:00,U47,83,2744,180
260,2692,537,2023-08-27T12:11:55.854000+00:00,U47,83,2744,340
268,2728,537,2023-08-27T12:11:56.034000+00:00,U47,83,2744,180
273,2750,537,2023-08-27T12:11:56.154000+00:00,U47,83,2744,120
287,2808,537,2023-08-27T12:11:56.474000+00:00,U47,83,2744,320
306,2887,537,2023-08-27T12:11:56.894000+00:00,U47,83,2744,420
372,3099,537,2023-08-27T12:11:57.314000+00:00,U48,251,3158,420
373,3102,537,2023-08-27T12:11:57.334000+00:00,U48,251,3158,20
387,3141,537,2023-08-27T12:11:57.574000+00:00,U48,251,3158,240
407,3194,537,2023-08-27T12:11:57.894000+00:00,U48,251,3158,320
420,3227,537,2023-08-27T12:11:58.114000+00:00,U48,251,3158,220
424,3239,537,2023-08-27T12:11:58.194000+00:00,U48,251,3158,80
437,3272,537,2023-08-27T12:11:58.414000+00:00,U48,251,3158,220
460,3334,537,2023-08-27T12:11:58.714000+00:00,U49,416,3574,300
474,3371,537,2023-08-27T12:11:59.054000+00:00,U49,416,3574,340
493,3421,537,2023-08-27T12:11:59.374000+00:00,U49,416,3574,320
504,3455,537,2023-08-27T12:11:59.594000+00:00,U49,416,3574,220
512,3484,537,2023-08-27T12:11:59.774000+00:00,U49,416,3574,180
531,3536,537,2023-08-27T12:11:59.994000+00:00,U49,416,3574,220
546,3574,537,2023-08-27T12:12:00.354000+00:00,U49,416,3574,360
555,3599,537,2023-08-27T12:12:00.514000+00:00,U49,416,3574,160
574,3649,537,2023-08-27T12:12:00.834000+00:00,U49,416,3574,320
586,3680,537,2023-08-27T12:12:01.034000+00:00,U49,416,3574,200
652,3854,537,2023-08-27T12:12:01.274000+00:00,U50,588,3990,240
654,3858,537,2023-08-27T12:12:01.294000+00:00,U50,588,3990,20
665,3887,537,2023-08-27T12:12:01.494000+00:00,U50,588,3990,200
683,3935,537,2023-08-27T12:12:01.794000+00:00,U50,588,3990,300
702,3985,537,2023-08-27T12:12:02.074000+00:00,U50,588,3990,280
715,4020,537,2023-08-27T12:12:02.354000+00:00,U50,588,3990,280
732,4063,537,2023-08-27T12:12:02.634000+00:00,U50,588,3990,280
746,4102,537,2023-08-27T12:12:02.874000+00:00,U50,588,3990,240
762,4144,537,2023-08-27T12:12:03.054000+00:00,U50,588,3990,180
790,4217,537,2023-08-27T12:12:03.494000+00:00,U51,755,4396,440
824,4307,537,2023-08-27T12:12:03.934000+00:00,U51,755,4396,440
834,4333,537,2023-08-27T12:12:04.233000+00:00,U51,755,4396,299
851,4379,537,2023-08-27T12:12:04.514000+00:00,U51,755,4396,281
860,4402,537,2023-08-27T12:12:04.674000+00:00,U51,755,4396,160
871,4431,537,2023-08-27T12:12:04.874000+00:00,U51,755,4396,200
880,4455,537,2023-08-27T12:12:05.054000+00:00,U51,755,4396,180
890,4483,537,2023-08-27T12:12:05.254000+00:00,U51,755,4396,200
908,4528,537,2023-08-27T12:12:05.594000+00:00,U51,755,4396,340
920,4560,537,2023-08-27T12:12:05.794000+00:00,U51,755,4396,200
938,4608,537,2023-08-27T12:12:06.234000+00:00,U52,920,4804,440
953,4647,537,2023-08-27T12:12:06.374000+00:00,U52,920,4804,140
